Ccoc seco,14,1 1/2,cucharada,9,9,44,0.3,3.1,4.2,2.7,0.1,0,0,22.9,,,,,,,,,,,,,
Coco seco y endulzado,14,1 1/2,cucharada,9,9,44,0.3,3.1,4.2,2.7,0.1,0,0,22.9,,,,,,,,,,,,,
Coquito,14,8,g,8,6,41,0.5,4.3,0.9,0,0,0,0,0,,,,,,,,,,,,,
Crema,14,1,cucharada,15,15,43,0,3.2,2.1,2.1,0,0,10.7,0,,,,,,,,,,,,,
Crema 20% grasa (dulce),14,1 1/3,cucharada,21,21,41,0.6,4.1,0.8,2.6,1,0.1,14,8.5,,,,,,,,,,,,,
Crema 40% grasa (agria),14,1,cucharada,13,13,45,0.3,4.8,0.4,3,1.2,0.1,17.8,4.9,,,,,,,,,,,,,
Crema ácida,14,2,cucharada,21,21,46,0.7,4.4,0.9,2.8,1.2,0.2,8.8,10.5,,,,,,,,,,,,,
Crema agria,14,1,cucharada,13,13,44,0.3,4.8,0.4,3,1.2,0.1,17.6,4.9,,,,,,,,,,,,,
Crema batida,14,1 1/2,cuchrada,12,12,42,0.2,4.4,0.3,2.8,1.3,0.2,16.8,4.8,,,,,,,,,,,,,
Crema batida en aerosol,14,5,cucharada,15,15,40,0.5,3.5,2,2,1,0,10,20,,,,,,,,,,,,,
Creama chantilly,14,1 1/2,cucharada,12,12,42,0.2,4.4,0.3,2.8,1.3,0.2,16.8,4.8,,,,,,,,,,,,,
Creama de coco dulce,14,3,cucharadita,19,19,36,0.2,3.1,10.1,2.9,0.1,0,0,6.8,,,,,,,,,,,,,
Creama de coco natural,14,3,cucharadita,15,15,50,0.5,5.2,1,4.6,0.2,0.1,0,0.6,,,,,,,,,,,,,
Crema de leche en polvo,14,4,cucharadita,8,8,44,0.4,2.8,4.4,2.4,0.1,0,0,14.5,,,,,,,,,,,,,
Creama dulce,14,4,cucharadita,19,19,36,0.5,3.6,0.7,2.2,0.9,0.1,12.3,7.5,,,,,,,,,,,,,
Crema dulce para batir,14,4,cucharadita,19,19,36,0.5,3.6,0.7,2.2,0.9,0.1,12.3,7.5,,,,,,,,,,,,,
Crema entera,14,1,cucharada,14,14,41,0.3,4.3,0.4,2.7,1.3,0.1,15.9,4.7,,,,,,,,,,,,,
Crema Lala Light,14,5,cucharada,80,80,39,0.8,3.4,1.4,ND,ND,ND,ND,0,,,,,,,,,,,,,
Crema ligera,14,1,cucharada,14,14,41,0.3,4.3,0.4,2.7,1.3,1.3,15.9,4.7,,,,,,,,,,,,,
Crema natural,14,1,cucharada,15,15,43,0,3.2,2.1,2.1,0,0,10.7,0,,,,,,,,,,,,,
Crema para batir,14,1 1/2,cucharada,21,21,41,0.6,4.1,0.8,2.5,1,0.1,13.9,8.4,,,,,,,,,,,,,
Crema para café,14,1,cucharada,14,14,41,0.3,4.3,0.4,2.7,1.3,0.1,15.9,4.7,,,,,,,,,,,,,
Dip,14,2,cucharada,30,30,48,1,3.9,1.9,2.9,0,0,19.4,154.8,,,,,,,,,,,,,
Dip de cebolla,14,2,cucharada,30,30,48,1,3.9,1.9,2.9,0,0,19.4,154.8,,,,,,,,,,,,,
Dip preparado,14,2,cucharada,30,30,48,1,3.9,1.9,2.9,0,0,19.4,154.8,,,,,,,,,,,,,
Dip preparado con crema,14,2,cucharada,30,30,48,1,3.9,1.9,2.9,0,0,19.4,154.8,,,,,,,,,,,,,
Grasa de tocino,14,5,g,5,5,44,0,5,0,2.2,2.1,0.6,4.8,0,,,,,,,,,,,,,
Grasas animales,14,5,g,5,5,44,0,5,0,2.2,2.1,0.6,4.8,0,,,,,,,,,,,,,
Grasas vegetales para cocinar,14,5,g,5,5,44,0,5,0,1.2,3.3,0.4,0,0,,,,,,,,,,,,,
Guacamole,14,2,cucharada,28,28,46,1,3.7,2.7,0,0,0,0,195.7,,,,,,,,,,,,,
Lardo,14,5,g,5,5,45,0,5,0,2,2.1,0.5,4.8,0,,,,,,,,,,,,,
Manteca de cerdo,14,1,cucharadita,4,4,39,0,4.3,0,1.7,2,0.5,4,0,,,,,,,,,,,,,
Manteca vegetal,14,1,cucharadita,4,4,38,0,4.3,0,1.1,1.9,1.1,0,0,,,,,,,,,,,,,
Mantequilla,14,1 1/2,cucharadita,6,6,47,0.1,5.3,0,3.3,1.3,0.1,14.2,0.6,,,,,,,,,,,,,
Mantequilla con sal,14,1 1/2,cucharadita,6,6,47,0.1,5.3,0,3.3,1.3,0.1,14.2,53.6,,,,,,,,,,,,,
Mantequilla derretida,14,1,cucharadita,5,5,36,0,4.1,0,2.5,1,0.1,11,0.5,,,,,,,,,,,,,
Mantequilla Lala Reducida en grasa,14,7,cucharada,84,84,32,0.2,3.4,0.2,ND,ND,ND,ND,11.8,,,,,,,,,,,,,
Mantequilla sin sal,14,1 1/2,cucharadita,6,6,47,0.1,5.3,0,3.3,1.3,0.1,14.2,0.6,,,,,,,,,,,,,
Margarita,14,1,cucharadita,4,4,39,0,4.3,0,1.7,1.9,0.5,2.3,0,,,,,,,,,,,,,
Margarita baja en grasa,14,2 1/2,cucharadita,11,11,42,0,5,0,0,0,0,0,108.3,,,,,,,,,,,,,
Margarita con sal,14,1 1/2,cucharadita,6,6,47,0.1,5.2,0.1,1,2.3,1.6,0,61.2,,,,,,,,,,,,,
Margarita sin sal,14,1,cucharadita,4,4,39,0,4.3,0,1.7,1.9,0.5,2.3,0,,,,,,,,,,,,,
Mayonesa,14,1,cucharadita,5,5,34,0.1,3.6,0.2,0.6,2.2,0.7,12.1,27.8,,,,,,,,,,,,,
Media crema,14,2,cucharada,30,30,40,0.8,3.4,1.2,2.2,1,0.2,12,12,,,,,,,,,,,,,
Pam,14,5,disp.de un segundo,5,5,44,0,5,0,0.6,1.2,2.9,0,0,,,,,,,,,,,,,
Praliné,14,1/2,cucharada,8,8,36,0.2,1.9,5,0.1,1.2,0.5,0,4.9,,,,,,,,,,,,,
Queso crema,14,1,cucharada,13,13,46,1,4.6,0.4,2.9,1.3,0.2,14.4,39,,,,,,,,,,,,,
Queso crema bajo en grasa,14,1,cucharada,13,13,32,1.1,3,0.3,2.1,0,0,6.1,51.1,,,,,,,,,,,,,
Queso crema untable,14,1,cucharada,10,10,37,0.7,3.7,0.3,2.3,0,0,11.6,31.6,,,,,,,,,,,,,
Queso Philadelphia,14,1,cucharada,13,13,46,1,4.6,0.4,2.9,1.3,0.2,14.4,39,,,,,,,,,,,,,
Salsa alfredo,14,1,cucharada,14,14,44,0.7,4.3,0.8,0,0,0,7,50.8,,,,,,,,,,,,,
Salsa holandesa industrializada,14,1/2,cucharada,8,8,44,0.9,3.7,2.6,2.2,1.1,0.2,9.4,292,,,,,,,,,,,,,
Salsa tártara industrializada,14,1,cucharadita,16,16,52,0,5.2,2.1,2.1,0,0,5.2,93,,,,,,,,,,,,,
Salsa tártara sin grasa,14,4,cucharada,62,62,48,0,2,9.7,0.8,0,0,0,406.9,,,,,,,,,,,,,
Salsa velouté,14,1 1/2,cucharada,21,21,38,0.6,3.4,1.1,0,0,0,8.6,98.3,,,,,,,,,,,,,
Tocino,14,1,rebanada delgada,8,8,44,0.7,4.6,0,1.7,2,0.5,5.4,54.8,,,,,,,,,,,,,
Tocino ahumado,14,1,rebanada delgada,8,8,44,0.7,4.6,0,1.7,2,0.5,5.4,54.8,,,,,,,,,,,,,
Tocino en lonja,14,8,g,8,8,44,0.7,4.6,0,1.7,2,0.5,5.4,54.8,,,,,,,,,,,,,
Tocino frito,14,1,rebanada ,7,7,39,0.6,4,0,0,0,0,5.7,48,,,,,,,,,,,,,
Tocino imitación,14,1,cucharada,10,10,41,1,3.9,0.1,0,0,0,6.7,96.7,,,,,,,,,,,,,
Vinagreta,14,1/2,cucharada,8,8,36,0,4,0.2,0.8,1.2,2,0,0,,,,,,,,,,,,,
Vinagreta baja en calorías,14,5,cucharada,80,80,38,0,0,7.5,0,0,0,0,1000,,,,,,,,,,,,,
Vinagreta comercial,14,1 1/2,,23,23,46,0,3.8,3,0.8,0,0,0,187.5,,,,,,,,,,,,,
Ajonjoli,15,4,cucharadita,10,10,61,2.7,5.7,1,0.8,2.2,2.5,0,3.9,,,,,,,,,,,,,
Ajonjoli tostado,15,5,cucharada,13,13,75,2.2,6.3,3.4,0.9,2.4,2.8,0,5.1,,,,,,,,,,,,,
Almendra,15,10,pieza,12,12,66,2.7,6.6,0.5,0.5,4.3,1.3,0,0.5,,,,,,,,,,,,,
Almendra acaramelada,15,6,pieza,12,12,72,2.2,6,3.4,0.4,3.3,1.5,0,15.9,,,,,,,,,,,,,
Alemndra ahumada,15,10,pieza,12,12,71,2.6,6.4,2.1,0,0,0,0,73.7,,,,,,,,,,,,,
Almendra deshidratada,15,10,pieza,12,12,71,2.4,6.3,2.4,0.6,4.1,1.3,0,1.3,,,,,,,,,,,,,
Almendra fileteada,15,2,cucharada,12,12,72,2.5,6.5,2.2,0.5,4.3,1.4,0,0,,,,,,,,,,,,,
Almendra picada,15,4,cucharadita,10,10,62,2.1,5.2,1.8,0.4,0,1.2,0,0,,,,,,,,,,,,,
Almendra tostada,15,10,cucharada,12,12,71,2,6.3,3,0.6,4.1,1.3,0,1.3,,,,,,,,,,,,,
Avellana,15,9,pieza,13,13,72,2.5,6.5,2.3,0,0,0,0,0,,,,,,,,,,,,,
Avellana picada,15,5,cucharadita,12,12,71,2.4,6.4,2.3,0,0,0,0,0,,,,,,,,,,,,,
Avellana salada,15,8,pieza,11,11,72,1.8,7.1,1.6,0,0,0,0,15.6,,,,,,,,,,,,,
Avellana tostada,15,8,pieza,11,11,75,1.1,7.5,2,0.6,5.9,0.7,0,0.4,,,,,,,,,,,,,
Cacahuate,15,14,pieza,12,12,73,2.9,6.2,2.7,0.9,3.1,1.9,0,100.6,,,,,,,,,,,,,
Cacahuate acaramelado,15,5,cucharadita,14,14,75,3,6.5,2.5,1,3.5,2,0,57.8,,,,,,,,,,,,,
Cacahucate cocido,15,20,g,20,20,64,2.7,4.4,4.3,0.6,2.2,1.4,0,150,,,,,,,,,,,,,
Cacahuate con cáscara,15,12,g,12,12,70,2.8,6,0.2,0.8,1.9,1.7,0,0.6,,,,,,,,,,,,,
Cacahuate con pepitas,15,12,g,12,12,75,2.8,6,2.4,0.8,2.8,2.4,0,144,,,,,,,,,,,,,
Cacahuate con piel,15,15,pieza,14,14,72,3.4,6.3,2.9,1.4,2.9,1.9,0,50.6,,,,,,,,,,,,,
Cacahuate enchilado,15,13,pieza,12,12,67,2.9,5.9,2.1,0.8,2.9,1.7,0,79.4,,,,,,,,,,,,,
Cacahuate japonés,15,15,pieza,14,14,68,2.7,3.6,6.3,0,0,0,0,270,,,,,,,,,,,,,
Cacahuate picado,15,5,cucharadita,12,12,74,3,6.2,2.7,0.9,3.1,1.9,0,101.9,,,,,,,,,,,,,
Cacahuate salado,15,13,pieza,12,12,71,3.2,5.5,2.4,1,2.9,1.6,0,34,,,,,,,,,,,,,
Cacahuate tostado,15,13,pieza,12,12,69,2.8,5.9,2.5,0.8,2.9,1.8,0,96.1,,,,,,,,,,,,,
Cacahuates confitados,15,1/4,bolsa,14,14,72,1.4,4.3,7.1,1.5,0,0.6,0.7,36.7,,,,,,,,,,,,,
Cacahuates cubiertos con salsa y limón,15,2,cucharada,13,13,72,2.6,4.6,5.3,0,0,0,0,124.7,,,,,,,,,,,,,
Cacoa con cáscara,15,14,g,14,14,70,1.9,5.9,3.3,3.4,2.4,0.1,0,0.5,,,,,,,,,,,,,
Cacoa pataste,15,12,g,12,12,72,2.1,6.5,2.6,3.6,2.5,0.1,0,0.5,,,,,,,,,,,,,
Cacao sin cascara,15,12,g,12,12,67,1.9,5.9,2.5,3.2,2.3,0.1,0,0.5,,,,,,,,,,,,,
Chía,15,7,cucharada,49,49,69,3.5,5.9,1.9,1.2,0.9,3.5,0,12.3,,,,,,,,,,,,,
Chilorio,15,30,g,30,30,64,5,4.7,0.7,0.7,0,0,17.1,203.1,,,,,,,,,,,,,
Chilorio de pavo,15,30,g,30,30,64,5,4.7,0.7,0.7,0,0,17.1,203.1,,,,,,,,,,,,,
Chistorra,15,15,g,15,15,73,1.7,7,0.7,0,0,0,25.5,156.8,,,,,,,,,,,,,
Chorizo,15,15,g,15,15,64,3.5,5.6,0,2.1,2.4,0.4,16.2,11.5,,,,,,,,,,,,,
Chorizo de pollo,15,35,g,35,35,72,5,5.7,0.1,0,0,0,5.3,302.4,,,,,,,,,,,,,
Chorizo vegetariano,15,15,g,15,15,70,4.1,5.7,0.2,0,0,0,0,0,,,,,,,,,,,,,
Coroso,15,14,g,14,14,72,0.8,7.5,1.6,0,0,0,0,0,,,,,,,,,,,,,
"Falafel, hecho en casa",15,20,g,20,20,67,2.7,3.5,6.4,0,0,0,0,0,,,,,,,,,,,,,
Harina de ajonjolí,15,13,g,13,13,69,4,4.9,3.5,0.7,1.9,2.1,0,5.6,,,,,,,,,,,,,
Harina de almendras,15,11,g,11,11,66,2.2,5.7,2.5,0.6,3.7,1.2,0,0.8,,,,,,,,,,,,,
Harina de cacahuate,15,15,g,15,15,65,5.1,3.3,4.8,0.5,1.7,1.1,0,0,,,,,,,,,,,,,
Hot nuts,15,1/4,paquete,13,13,68,2.1,4.2,5.3,0.8,ND,ND,ND,133.5,,,,,,,,,,,,,
"Hummus, de garbanzo (1 cda)",15,20,g,20,20,67,2.7,3.5,6.4,0,0,0,0,0,,,,,,,,,,,,,
Jamón serrano,15,15,g,15,15,70,2.4,3.9,6.7,1.5,ND,ND,ND,3257,,,,,,,,,,,,,
Kkwatte sabritas japonés,15,15,g,15,15,74,2.4,4.2,6.6,0,0,0,0,69,,,,,,,,,,,,,
Kkwatte sabritas salados,15,10,g,10,10,60,2,5.2,1.2,0,0,0,0,60,,,,,,,,,,,,,
Mafer tostados sazonados,15,12,g,12,12,66,2.7,5.4,1.7,0,0,0,0,76.8,,,,,,,,,,,,,
Mantequilla de cacachuate,15,2,cucharadita,11,11,63,2.6,5.3,2.3,1,2.5,1.5,0,52,,,,,,,,,,,,,
Mazapan Azteca Oreo,15,0.5,pieza,15,15,75,1.5,3.5,9.5,0.5,0,0,0,9,,,,,,,,,,,,,
Mazapan sin azúcar,15,1,pieza,25,25,73,4,5,3,0,0,0,0,0,,,,,,,,,,,,,
Nueces mixtas,15,1,cucharada,12,12,74,2,6.8,2.6,1,3.8,1.6,0,78.2,,,,,,,,,,,,,
Nuez,15,3,pieza,9,9,67,0.9,7,1.3,0.6,4.2,1.9,0,0.1,,,,,,,,,,,,,
Nuez acaramelada,15,3/4,taza,12,12,64,1.7,5.6,3,1.3,3,1.3,0,38.6,,,,,,,,,,,,,
Nuez de castilla,15,3,pieza,9,9,67,0.9,7,1.3,0.6,4.2,1.9,0,0.1,,,,,,,,,,,,,
Nuez de la india acaramelada,15,12,g,12,12,64,1.7,5.6,3,1.3,3,1.3,0,38.6,,,,,,,,,,,,,
Nuez de la india con almendras,15,12,g,12,12,73,2.1,6.4,2.6,0.9,3.9,1.7,0,40.7,,,,,,,,,,,,,
Nuez de la india sin sal,15,7,pieza,11,11,66,1.9,5.2,2.7,1,3.2,1,0,32,,,,,,,,,,,,,
Nuez de la india sin sal en mitades,15,15,mitades,12,12,72,2.1,5.9,3.4,1.1,3.4,1.1,0,0,,,,,,,,,,,,,
Nuez de la india tostada sin sal ,15,8,pieza,13,13,73,1.9,5.9,4.2,1.2,3.5,1,0,2.3,,,,,,,,,,,,,
Nuez de macadamia deshidratada,15,4,pieza,10,10,73,0.9,7.7,1.4,1.1,6.1,0.1,0,0.4,,,,,,,,,,,,,
Nuez deshidratada,15,3,pieza,9,9,67,0.9,7,1.3,0.6,4.2,1.9,0,0.1,,,,,,,,,,,,,
Nuez en mitades,15,7,mitades,10,10,74,1,7.7,1.4,0.7,4.6,2.1,0,0.1,,,,,,,,,,,,,
Nuez entera,15,3,pieza,9,9,67,0.9,7,1.3,0.6,4.2,1.9,0,0.1,,,,,,,,,,,,,
Nuez garapiñada,15,3/4,taza,12,12,64,1.7,5.6,3,1.3,3,1.3,0,38.6,,,,,,,,,,,,,
Nuez picada,15,10,g,10,10,71,1,7.4,1.4,0.6,4.4,2.1,0,0.1,,,,,,,,,,,,,
Nuez tostada,15,3,pieza,9,9,67,0.9,7,1.3,0.6,4.2,1.9,0,0.1,,,,,,,,,,,,,
Pasta de almendras,15,4,cucharadita,13,13,62,1.2,3.8,6.5,0.3,2.4,0.8,0,1.4,,,,,,,,,,,,,
Pasta de cacahuate,15,5,cucharadita,13,13,73,3.5,6.2,2.2,1.1,3.1,1.8,0,59.8,,,,,,,,,,,,,
Pasta de cacahucate desgrasada,15,7,cucharadita,18,18,76,5.3,4.4,4.9,1.6,4.4,2.5,0,106.2,,,,,,,,,,,,,
Paté,15,5,cucharadita,22,22,69,3.1,6.1,0.3,0,0,0,0,150.9,,,,,,,,,,,,,
Paté de cerdo,15,1,cucharada,13,13,61,1.5,5.8,0.6,1.9,3.4,0.1,20,91.9,,,,,,,,,,,,,
Paté de Foie gras,15,1,cucharada,13,13,60,1.5,5.7,0.6,1.9,3.3,0.1,19.5,90.6,,,,,,,,,,,,,
Paté de ganso,15,1,cucharada,13,13,61,1.5,5.8,0.6,1.9,3.4,0.1,20,91.9,,,,,,,,,,,,,
Paté de higado de cerdo,15,1,cucharada,13,13,61,1.5,5.8,0.6,1.9,3.4,0.1,20,91.9,,,,,,,,,,,,,
Paté de hígado de ternera,15,1,cucharada,13,13,61,1.5,5.8,0.6,1.9,3.4,0.1,20,91.9,,,,,,,,,,,,,
Paté de pollo,15,8,cucharadita,35,35,71,4.7,4.6,2.4,1.4,1.9,0.9,137.3,134.8,,,,,,,,,,,,,
Paté de ternera,15,1,cucharada,13,13,61,1.5,5.8,0.6,1.9,3.4,0.1,20,91.9,,,,,,,,,,,,,
Pepita limpia,15,1.5,cucharada,15,15,79,5,6.4,2,1.2,2,2.9,0,2.7,,,,,,,,,,,,,
Pepitas,15,60,pieza,12,12,66,3,5.6,2.1,1.1,1.7,2.5,0,2.1,,,,,,,,,,,,,
Pepitas con cáscara,15,2,cucharada,13,13,70,3.5,5.6,1.3,0.9,2.2,2.6,0,520,,,,,,,,,,,,,
Pepitas de calabaza,15,1 1/2,cucharada,12,12,66,3.6,5.5,1.7,0,0,0,0,0,,,,,,,,,,,,,
Pepitas de melón,15,5,cucharadita,12,12,66,3.3,5.6,1.8,1.2,0.9,3.3,0,11.7,,,,,,,,,,,,,
Pepitas tostadas,15,1,cucharada,13,13,69,4.3,5.5,1.8,1.1,1.7,2.5,0,2.3,,,,,,,,,,,,,
Pepperoni,15,4,rebanada,15,15,72,107,6.7,0.1,2.6,3.3,0.6,12.5,274,,,,,,,,,,,,,
Piñón,15,1,cucharada,10,10,64,1.2,6.2,2,1,2.3,2.6,0,7.1,,,,,,,,,,,,,
Pistache,15,18,pieza,13,13,73,2.6,6.3,2.5,0.8,3.1,1.9,0,86.4,,,,,,,,,,,,,
Pistache tostado,15,18,pieza,13,13,74,2.6,6.2,3.2,0.8,4.2,0.9,0,0.9,,,,,,,,,,,,,
Queso de puerco,15,20,g,20,20,75,2,7.4,0,4.1,4,1,20,0,,,,,,,,,,,,,
Salsa bearnesa industrializada,15,4,cucharadita,17,17,61,2.3,1.5,9.9,0.2,0.7,0.5,0,564.4,,,,,,,,,,,,,
Salsa bechabel,15,3,cucharada,45,45,66,1.7,4.8,4.1,1.3,2,1.3,3.2,159.5,,,,,,,,,,,,,
Salsa blanca,15,3,cucharada,45,45,66,1.7,4.8,4.1,1.3,2,1.3,3.2,159.5,,,,,,,,,,,,,
Salsa de ajonjolí,15,2,cucharadita,11,11,63,2.6,5.3,2.3,1,2.5,1.5,1.5,50.4,,,,,,,,,,,,,
Salsa de cacahuate,15,2,cucharadita,11,11,63,2.6,5.3,2.3,1,2.5,1.5,1.5,52,,,,,,,,,,,,,
Salsa de pimienta verde,15,5,cucharada,75,75,72,2.3,4.4,6,2.7,1.2,0.1,0.1,280.4,,,,,,,,,,,,,
Salsa de queso,15,2,cucharada,34,34,67,3.5,5.1,1.8,2.7,1.6,0.5,0.5,167.7,,,,,,,,,,,,,
Salsa pesto,15,4,cucharadita,24,24,66,3.1,5.5,0.9,0,0,0,0,103.2,,,,,,,,,,,,,
Selección de botana mexicana,15,1,cucharada,10,10,62,2.3,5,2,0.7,2.3,2,2,120,,,,,,,,,,,,,
Semilla de calabaza,15,1 1/2,cucharada,15,15,61,3.4,5.1,1.6,0.9,1.9,2.2,2.2,0,,,,,,,,,,,,,
Semilla de calabaza menuda,15,2,cucharada,20,20,65,5.3,4.1,3,0.7,1.5,0,0,0,,,,,,,,,,,,,
Semilla de chía,15,5,cucharadita,12,12,66,3.3,5.6,1.8,1.2,0.9,3.3,3.3,11.7,,,,,,,,,,,,,
Semilla de girasol,15,4,cucharadita,12,12,69,2.7,6,2.1,0.7,1.5,3.7,3.7,0.4,,,,,,,,,,,,,
Semilla de girasol tostada,15,4,cucharadita,12,12,71,2.4,6,2.9,0.6,1.2,4,4,0.4,,,,,,,,,,,,,
Tocino vegetariano,15,2,rebanada,20,20,63,2.3,6,1.3,1,1.5,3,3,292.5,,,,,,,,,,,,,
Aderezos para ensalada bajos en calorías y grasa,16,1/3,taza,85,85,40,0,0,8,1066.6,8,ND,ND,,,,,,,,,,,,,,
Agua quina,16,1/3,lata,117,117,42,0,0,11.1,16.3,11.1,ND,ND,,,,,,,,,,,,,,
Ate,16,13,g,13,13,41,0.4,0.1,9.8,0,9.2,51,5,,,,,,,,,,,,,,
Ate de guayaba,16,13,g,13,13,41,0.4,0.1,9.8,0,9.2,51,5,,,,,,,,,,,,,,
Ate de membrillo,16,13,g,13,13,41,0.4,0.1,9.8,0,9.2,51,5,,,,,,,,,,,,,,
Azúcar blanca,16,2,cucharadita,8,8,33,0,0,8.4,0,8.4,68,5.7,,,,,,,,,,,,,,
Azúcar de mesa,16,2,cucharadita,8,8,33,0,0,8.4,0,8.4,68,5.7,,,,,,,,,,,,,,
Azúcar glass,16,4,cucharadita,10,10,39,0,0,10,0.1,9.8,68,6.8,,,,,,,,,,,,,,
Azúcar granulada,16,2,cucharadita,8,8,33,0,0,8.4,0,8.4,68,5.7,,,,,,,,,,,,,,
Azúcar mascabado,16,2,cucharadita,10,10,36,0,0,9.1,3,9.1,68,6.2,,,,,,,,,,,,,,
Azúcar morena,16,3,cucharadita,9,9,34,0,0,8.8,2.5,8.7,68,6,,,,,,,,,,,,,,
Bebida láctea fermentada,16,21,pieza,80,80,50,0.9,0.2,11.7,0,11.4,46,5.4,,,,,,,,,,,,,,
Bebida para deportistas,16,1/4,bote sport,152,152,40,0,0,9.8,59.4,8,78,7.6,,,,,,,,,,,,,,
Bebida para deportistas en polvo,16,2,cucharadita,10,10,36,0,0,9.5,60.3,9,78,7.4,,,,,,,,,,,,,,
Boost *,16,1/3,lata,78,78,33,0.3,0,7.9,0.6,7.9,ND,ND,,,,,,,,,,,,,,
Bubbaloo xtreme,16,1/2,pieza,8,8,33,0.1,0,8.1,0.2,5.7,ND,ND,,,,,,,,,,,,,,
Bubulubu,16,1/3,pieza,12,12,46,0.1,0.9,9.2,38.5,6.6,ND,ND,,,,,,,,,,,,,,
Burn *,16,1/5,lata,62,62,36,0.2,0,9,28,9,ND,ND,,,,,,,,,,,,,,
Café capuchino helado,16,1/3,taza,80,80,43,0.7,0.8,8,40,7,ND,ND,,,,,,,,,,,,,,
Café capuchino instantáneo,16,2,cucharadita,8,8,32,0.2,0.4,6.9,14.4,5.5,ND,ND,,,,,,,,,,,,,,
Cajeta,16,1 1/2,cucharadita,9,9,36,0.5,1,6.4,7.7,ND,ND,ND,,,,,,,,,,,,,,
Caramelo,16,2,pieza pequeña,12,12,47,0,0,11.8,4.6,7.5,ND,ND,,,,,,,,,,,,,,
Caramelo de mantequilla,16,2,pieza,11,11,45,0,0.4,10.8,4.8,10.8,ND,ND,,,,,,,,,,,,,,
Caramelo macizo,16,2,pieza pequeña,12,12,47,0,0,11.8,4.6,7.5,ND,ND,,,,,,,,,,,,,,
Caramelo salvavidas,16,4,pieza,10,10,40,0,0,10,0,10,70,7,,,,,,,,,,,,,,
Cáscara de naranja cristalizada,16,10,g,10,10,32,0,0,8.2,0,ND,ND,ND,,,,,,,,,,,,,,
Castaña,16,2,pieza,22,22,44,0.4,0.3,9.9,0.4,ND,ND,ND,,,,,,,,,,,,,,
Castaña con cáscara,16,2,pieza,30,18,39,0.4,0.4,8.3,0.5,ND,ND,ND,,,,,,,,,,,,,,
Castaña asada,16,12,g,12,12,44,0.6,0.5,9.4,4.4,ND,ND,ND,,,,,,,,,,,,,,
Chewy candy,16,1/2,pieza,13,13,44,0,0.2,10.5,26.1,7.2,ND,ND,,,,,,,,,,,,,,
Chicle,16,5,pieza,15,15,37,0,0,9.9,0.2,9.9,ND,ND,,,,,,,,,,,,,,
Chicle bajo en azúcar,16,6,pieza,12,12,32,0,0,11.4,0.8,ND,ND,ND,,,,,,,,,,,,,,
Chicloso,16,1,pieza,12,12,46,0.3,1.1,8.7,15.5,5.4,ND,ND,,,,,,,,,,,,,,
Chocolate en polvo sin azúcar,16,2,cucharadita,10,10,40,2,1,6,ND,4,51,3.1,,,,,,,,,,,,,,
Cococa en polvo,16,2,cucharadita,10,10,40,2,1,6,ND,4,51,3.1,,,,,,,,,,,,,,
Conos de helado,16,3,pieza,12,12,44,0,ND,11.1,ND,ND,ND,ND,,,,,,,,,,,,,,
Crazy dips sabor frutas,16,1,sobre,12,12,45,0,ND,12,0,ND,ND,ND,,,,,,,,,,,,,,
Cubierta de chocolate ,16,2,cucharadita,12,12,48,0,1.3,9.1,0,0,ND,ND,,,,,,,,,,,,,,
Cubierta de fresa,16,3,cucharadita,16,16,41,0,0,10.6,3.4,0,ND,ND,,,,,,,,,,,,,,
Cubierta de piña,16,3,cucharadita,16,16,40,0,0,10.6,9.9,0,ND,ND,,,,,,,,,,,,,,
Cueritos de fruta,16,1/2,pieza,11,11,39,0,0.3,9,33.3,5.2,99,8.9,,,,,,,,,,,,,,
Flan en polvo,16,1,cucharada,12,12,42,0,0,11,51.8,ND,ND,ND,,,,,,,,,,,,,,
Fruta cristalizada,16,15,g,15,15,45,0.5,0.1,11,0,11,103,11.4,,,,,,,,,,,,,,
Gatorade variedad de sabores,16,200,ml,200,200,46,0,0,11.6,91.6,11.6,ND,ND,,,,,,,,,,,,,,
Gelatina,16,1/3,taza,59,59,37,0.7,0,8.4,44.6,8,ND,ND,,,,,,,,,,,,,,
Gelatina de sabor en polvo,16,10,g,10,10,38,0.8,0,9.1,46.6,8.6,ND,ND,,,,,,,,,,,,,,
Gelatina en polvo para agua,16,10,g,10,10,38,0.8,0,9.1,46.6,8.6,ND,ND,,,,,,,,,,,,,,
Gelatina en polvo para leche,16,10,g,10,10,38,0.8,0,9.1,46.6,8.6,ND,ND,,,,,,,,,,,,,,
Gelatina preparada,16,4 1/2,cucharada,72,72,45,0.9,0,10.2,54,9.7,ND,ND,,,,,,,,,,,,,,
Gomitas,16,4,pieza,12,12,42,0.5,0,10.2,0,7.1,ND,ND,,,,,,,,,,,,,,
Halls nite,16,1/2,pieza,8,8,31,0.1,0,7.6,0,5.5,ND,ND,,,,,,,,,,,,,,
Jalea,16,2,cucharadita,13,13,42,0,0,10.7,3.3,6.5,ND,ND,,,,,,,,,,,,,,
Jarabe de chocolate,16,1,cucharada,18,18,49,0.4,0.2,11.4,12.7,8.7,ND,ND,,,,,,,,,,,,,,
Jarabe de sabor para preparar agua,16,1,cucharada,17,17,41,0,0.1,11.2,0,ND,ND,ND,,,,,,,,,,,,,,
Jugo de caña de azucar,16,1/4,taza,60,60,50,0.2,0.1,12.3,ND,ND,ND,ND,,,,,,,,,,,,,,
